1765816427,"0.011654135338345847"
1765816487,"0.013032535725599004"
1765816547,"0.011528783362185081"
1765816607,"0.012656641604010034"
1765816667,"0.011904805874643515"
1765816727,"0.013408521303258142"
1765816787,"0.01190476190476191"
1765816847,"0.015288220551378445"
1765816907,"0.013784461152882194"
1765816967,"0.01491236644332438"
1765817027,"0.013659070044349086"
1765817087,"0.015037593984962416"
1765817147,"0.012155345381298739"
1765817207,"0.013157815592443708"
1765817267,"0.01203007518796994"
1765817327,"0.01390983247633398"
1765817387,"0.012155341863757583"
1765817447,"0.013157894736842115"
1765817507,"0.011904719694267993"
1765817567,"0.014661654135338337"
1765817627,"0.013659147869674195"
1765817687,"0.015413448094821536"
1765817747,"0.013659172053024223"
1765817807,"0.014912280701754384"
1765817867,"0.012781954887218039"
1765817927,"0.013533834586466157"
1765817987,"0.011528884052888457"
1765818047,"0.02230576441102757"
1765818107,"0.020801910918305286"
1765818167,"0.022431180583758557"
1765818227,"0.02092717583582221"
1765818287,"0.022681704260651615"
1765818347,"0.01190481994520929"
1765818407,"0.012782001495292574"
1765818467,"0.011403508771929836"
1765818527,"0.012405969309558902"
1765818587,"0.01177940816983056"
1765818647,"0.013784412786691248"
1765818707,"0.012656597634745506"
1765818767,"0.014035087719298237"
1765818827,"0.012781911797338823"
1765818887,"0.014411027568922284"
1765818947,"0.011904721453038569"
1765819007,"0.01340861979648415"
1765819067,"0.011654197336096473"
1765819127,"0.012280793212381543"
1765819187,"0.011152900672799294"
1765819247,"0.013157869234579234"
1765819307,"0.012406015037593986"
1765819367,"0.01290729191407883"
1765819427,"0.01203013454751839"
1765819487,"0.01365909950348324"
1765819547,"0.011027621686348849"
1765819607,"0.012907357869614005"
1765819667,"0.012656641604010026"
1765819727,"0.014035140483156187"
1765819787,"0.01253132832080199"
1765819847,"0.014285714285714287"
1765819907,"0.012781954887218063"
1765819967,"0.012656712835468169"
1765820027,"0.012406082311748919"
